Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1752,99,310.0,341.4017501120779,23.112677969038486,1550.276851048693,26.464041095890412,5.855965820967663,0.3309021782396111,310,390,450,480,580,690,810,900,1500,1600,1600
,Aggregated,1752,99,310.0,341.4017501120779,23.112677969038486,1550.276851048693,26.464041095890412,5.855965820967663,0.3309021782396111,310,390,450,480,580,690,810,900,1500,1600,1600
