Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1712226139,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712226140,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712226141,2,,Aggregated,0.000000,0.000000,970,970,970,970,970,970,970,970,970,970,970,2,0,274.9094299506396,620.4649969004095,274.9094299506396,966.0205638501793,22.0
1712226142,3,,Aggregated,0.000000,0.000000,310,440,440,970,970,970,970,970,970,970,970,5,0,310.0,440.05492297001183,210.12197202071548,966.0205638501793,22.0
1712226143,4,,Aggregated,0.500000,0.000000,310,370,440,440,450,970,970,970,970,970,970,12,0,270.0,343.0498072023814,52.599872928112745,966.0205638501793,22.0
1712226144,5,,Aggregated,1.333333,0.000000,270,370,440,450,480,970,970,970,970,970,970,15,0,270.0,332.3293649746726,52.599872928112745,966.0205638501793,22.0
1712226145,6,,Aggregated,2.000000,0.000000,310,410,440,450,750,970,1000,1000,1000,1000,1000,21,0,310.0,376.21993546019354,52.599872928112745,1032.3261208832264,22.0
1712226146,7,,Aggregated,2.800000,0.000000,370,420,450,480,750,970,1000,1000,1000,1000,1000,25,0,370.0,388.5001868288964,52.599872928112745,1032.3261208832264,22.0
1712226147,8,,Aggregated,3.333333,0.000000,330,420,460,470,570,970,1000,1000,1000,1000,1000,31,1,330.0,371.572925438804,52.599872928112745,1032.3261208832264,24.548387096774192
1712226148,8,,Aggregated,3.428571,0.000000,330,420,470,480,750,970,1000,1000,1000,1000,1000,36,1,310.0,370.5666542066158,52.599872928112745,1032.3261208832264,24.194444444444443
1712226149,8,,Aggregated,3.750000,0.125000,310,420,460,480,690,820,1000,1000,1000,1000,1000,42,1,300.0,367.8343466072831,52.599872928112745,1032.3261208832264,23.88095238095238
1712226150,8,,Aggregated,3.777778,0.111111,280,410,450,470,690,820,1000,1000,1000,1000,1000,47,1,280.0,354.73558420137044,52.599872928112745,1032.3261208832264,23.680851063829788
1712226151,8,,Aggregated,3.800000,0.100000,310,400,450,470,570,820,970,1000,1000,1000,1000,54,1,300.0,356.914351263118,52.599872928112745,1032.3261208832264,23.462962962962962
1712226152,8,,Aggregated,4.600000,0.100000,310,400,450,470,570,820,970,1000,1000,1000,1000,59,4,310.0,354.1833284760873,52.599872928112745,1032.3261208832264,27.35593220338983
1712226153,8,,Aggregated,4.700000,0.100000,280,390,440,460,570,750,970,1000,1000,1000,1000,69,4,280.0,344.13776235938394,52.599872928112745,1032.3261208832264,26.579710144927535
1712226154,8,,Aggregated,5.400000,0.400000,310,390,450,470,570,750,970,1000,1000,1000,1000,77,4,310.0,346.6200054647377,52.599872928112745,1032.3261208832264,26.103896103896105
1712226155,8,,Aggregated,5.700000,0.400000,280,390,450,470,560,690,970,1000,1000,1000,1000,83,4,280.0,339.06401776854534,52.599872928112745,1032.3261208832264,25.80722891566265
1712226156,8,,Aggregated,5.700000,0.400000,280,390,440,470,560,690,970,1000,1000,1000,1000,85,4,280.0,338.57376104330314,52.599872928112745,1032.3261208832264,25.71764705882353
1712226157,8,,Aggregated,6.000000,0.400000,300,390,450,470,560,690,970,1000,1000,1000,1000,91,5,300.0,340.1951690762212,52.599872928112745,1032.3261208832264,26.34065934065934
1712226158,8,,Aggregated,6.100000,0.400000,300,390,460,480,600,720,970,1000,1000,1000,1000,98,5,300.0,345.79754892822206,52.599872928112745,1032.3261208832264,26.03061224489796
1712226159,8,,Aggregated,5.700000,0.300000,310,400,460,480,570,690,820,970,1000,1000,1000,104,5,300.0,347.4964806071232,52.599872928112745,1032.3261208832264,25.798076923076923
