time,SpringTestApp_3Tier_-_Response_Time
2024-04-04 12:49:00-02:00,116.6455965909091
2024-04-04 12:50:00-02:00,116.6455965909091
2024-04-04 12:51:00-02:00,125.47039826772688
2024-04-04 12:52:00-02:00,120.44426026655844
2024-04-04 12:53:00-02:00,110.56849842170544
2024-04-04 12:54:00-02:00,117.30757585617653
2024-04-04 12:55:00-02:00,122.79540641926528
2024-04-04 12:56:00-02:00,134.0279486454843
