time,SpringTestApp_3Tier_-_RPS
2024-04-04 12:28:00-02:00,5.892548800918663
2024-04-04 12:29:00-02:00,5.892548800918663
2024-04-04 12:30:00-02:00,6.12887685976435
2024-04-04 12:31:00-02:00,7.737899657371162
2024-04-04 12:32:00-02:00,7.653785096686438
2024-04-04 12:33:00-02:00,7.534094359201334
2024-04-04 12:34:00-02:00,7.196996926696886
2024-04-04 12:35:00-02:00,8.315126599047177
