time,SpringTestApp_3Tier_-_Response_Time
2024-04-05 11:45:00-02:00,3256.0
2024-04-05 11:46:00-02:00,3256.0
2024-04-05 11:47:00-02:00,3256.0
2024-04-05 11:48:00-02:00,3256.0
2024-04-05 11:49:00-02:00,3256.0
2024-04-05 11:50:00-02:00,427.735842812587
2024-04-05 11:51:00-02:00,386.9854494977616
2024-04-05 11:52:00-02:00,463.3572540726838
2024-04-05 11:53:00-02:00,392.3849060261552
2024-04-05 11:54:00-02:00,423.4516914168396
2024-04-05 11:55:00-02:00,434.0649350649351
