time,SpringTestApp_3Tier_-_RPS
2024-04-04 12:07:00-02:00,1.3702690595235554
2024-04-04 12:08:00-02:00,1.3702690595235554
2024-04-04 12:09:00-02:00,2.25175322197028
2024-04-04 12:10:00-02:00,3.0151889512542485
2024-04-04 12:11:00-02:00,2.864160471589696
2024-04-04 12:12:00-02:00,2.9911753053926264
2024-04-04 12:13:00-02:00,3.0436048086511174
2024-04-04 12:14:00-02:00,3.59767173718622
