Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1712225719,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712225720,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712225721,2,,Aggregated,0.000000,0.000000,310,310,910,910,910,910,910,910,910,910,910,3,1,310.0,443.87133861891925,111.76896095275879,914.5831190980971,48.333333333333336
1712225722,3,,Aggregated,0.000000,0.000000,350,350,530,530,910,910,910,910,910,910,910,6,1,310.0,380.03825446746004,66.9751160312444,914.5831190980971,35.166666666666664
1712225723,4,,Aggregated,1.500000,0.500000,430,530,640,650,910,910,910,910,910,910,910,10,1,350.0,410.98252695519477,66.9751160312444,914.5831190980971,29.9
1712225724,5,,Aggregated,2.000000,0.333333,350,490,580,640,650,910,910,910,910,910,910,15,1,350.0,380.047348421067,66.9751160312444,914.5831190980971,27.266666666666666
1712225725,6,,Aggregated,2.250000,0.250000,350,490,530,580,650,910,910,910,910,910,910,19,1,350.0,376.5679806421854,66.9751160312444,914.5831190980971,26.157894736842106
1712225726,6,,Aggregated,2.800000,0.200000,350,450,520,530,640,650,910,910,910,910,910,27,3,350.0,371.02455096491786,66.9751160312444,914.5831190980971,30.77777777777778
1712225727,6,,Aggregated,2.833333,0.166667,330,440,490,520,580,650,910,910,910,910,910,32,3,320.0,347.88011411728803,66.9751160312444,914.5831190980971,29.40625
1712225728,6,,Aggregated,2.833333,0.166667,300,430,490,520,640,710,910,910,910,910,910,39,3,300.0,334.2079235634838,39.84523704275489,914.5831190980971,28.076923076923077
1712225729,6,,Aggregated,3.571429,0.285714,300,440,490,520,580,650,910,910,910,910,910,41,3,300.0,335.9666380054522,39.84523704275489,914.5831190980971,27.78048780487805
1712225730,6,,Aggregated,3.875000,0.375000,290,390,450,520,580,650,910,910,910,910,910,45,3,290.0,326.7909399544199,39.84523704275489,914.5831190980971,27.266666666666666
1712225731,6,,Aggregated,4.333333,0.333333,290,430,490,520,620,650,910,910,910,910,910,47,3,290.0,329.32037225567757,39.84523704275489,914.5831190980971,27.04255319148936
1712225732,6,,Aggregated,4.100000,0.300000,300,390,480,490,580,650,710,910,910,910,910,52,6,290.0,325.71945692269276,39.84523704275489,914.5831190980971,31.115384615384617
1712225733,6,,Aggregated,4.400000,0.200000,320,430,480,490,620,710,900,910,910,910,910,56,6,310.0,341.2101115474278,39.84523704275489,914.5831190980971,30.464285714285715
1712225734,6,,Aggregated,4.600000,0.500000,310,390,450,490,620,710,900,910,910,910,910,59,6,310.0,338.08486301341424,39.84523704275489,914.5831190980971,30.033898305084747
1712225735,6,,Aggregated,4.600000,0.500000,320,410,450,490,580,650,900,910,910,910,910,64,6,320.0,340.9053812647471,39.84523704275489,914.5831190980971,29.40625
1712225736,6,,Aggregated,4.300000,0.500000,320,380,450,480,580,650,900,910,910,910,910,68,6,320.0,330.9214193825884,39.84523704275489,914.5831190980971,28.970588235294116
1712225737,6,,Aggregated,4.700000,0.500000,320,380,450,490,580,710,900,910,910,910,910,75,7,320.0,337.27825581716996,39.84523704275489,914.5831190980971,29.373333333333335
1712225738,6,,Aggregated,4.200000,0.400000,320,390,440,480,580,710,900,910,910,910,910,79,7,320.0,335.76585659816203,39.84523704275489,914.5831190980971,29.0
1712225739,6,,Aggregated,4.200000,0.400000,310,370,440,450,570,650,900,910,910,910,910,84,7,310.0,331.01950349130976,39.84523704275489,914.5831190980971,28.583333333333332
1712225740,6,,Aggregated,3.800000,0.400000,310,370,430,450,570,650,900,910,910,910,910,88,7,300.0,325.27588242241603,39.84523704275489,914.5831190980971,28.28409090909091
1712225741,6,,Aggregated,4.200000,0.400000,300,360,430,450,530,650,900,910,910,910,910,92,7,300.0,318.3301350243552,39.84523704275489,914.5831190980971,28.01086956521739
1712225742,6,,Aggregated,4.100000,0.400000,300,370,430,450,530,650,900,910,910,910,910,96,8,300.0,320.49084169072256,39.84523704275489,914.5831190980971,28.583333333333332
1712225743,6,,Aggregated,4.300000,0.400000,310,380,430,450,570,710,910,930,930,930,930,100,10,300.0,328.8804097683169,39.84523704275489,926.7391471657902,29.9
1712225744,6,,Aggregated,4.300000,0.100000,300,370,430,450,530,650,900,910,930,930,930,105,10,300.0,328.3703356936929,39.84523704275489,926.7391471657902,29.523809523809526
1712225745,6,,Aggregated,4.500000,0.400000,300,370,430,450,530,650,900,910,930,930,930,111,10,300.0,324.26302609671546,39.84523704275489,926.7391471657902,29.117117117117118
1712225746,6,,Aggregated,4.500000,0.400000,300,370,430,450,530,650,900,910,930,930,930,114,10,300.0,326.2331447943947,39.84523704275489,926.7391471657902,28.92982456140351
1712225747,6,,Aggregated,4.600000,0.400000,300,380,440,470,530,650,900,910,930,930,930,119,10,300.0,328.1439025749398,39.84523704275489,926.7391471657902,28.638655462184875
1712225748,6,,Aggregated,4.600000,0.400000,300,380,440,470,530,650,900,910,930,930,930,123,10,300.0,330.74833722255096,39.84523704275489,926.7391471657902,28.422764227642276
1712225749,6,,Aggregated,4.400000,0.300000,300,370,430,450,530,650,900,910,930,930,930,131,10,300.0,326.34897389491834,39.84523704275489,926.7391471657902,28.03053435114504
1712225750,6,,Aggregated,4.600000,0.300000,300,370,430,450,530,650,900,910,930,930,930,136,10,300.0,323.87614727314724,39.84523704275489,926.7391471657902,27.808823529411764
1712225751,6,,Aggregated,4.600000,0.300000,300,380,430,470,530,650,900,910,930,930,930,138,10,300.0,327.04291473298025,39.84523704275489,926.7391471657902,27.72463768115942
1712225752,6,,Aggregated,4.800000,0.300000,300,380,430,450,530,640,900,910,930,930,930,144,10,300.0,327.4412831896269,39.84523704275489,926.7391471657902,27.48611111111111
1712225753,6,,Aggregated,4.800000,0.300000,310,380,440,480,570,650,900,910,930,930,930,149,10,310.0,334.1444397060788,39.84523704275489,926.7391471657902,27.302013422818792
1712225754,6,,Aggregated,4.700000,0.300000,320,380,440,480,570,650,790,910,930,930,930,154,10,310.0,333.98646345458826,39.84523704275489,926.7391471657902,27.12987012987013
1712225755,6,,Aggregated,4.800000,0.000000,320,380,440,480,570,650,790,910,930,930,930,160,10,310.0,332.8941056126496,39.84523704275489,926.7391471657902,26.9375
1712225756,6,,Aggregated,4.800000,0.000000,310,380,440,480,540,640,790,910,930,930,930,163,10,310.0,330.57200354866774,39.84523704275489,926.7391471657902,26.846625766871167
1712225757,6,,Aggregated,4.900000,0.000000,310,380,430,480,540,640,790,910,930,930,930,165,10,310.0,329.8210866452957,39.84523704275489,926.7391471657902,26.78787878787879
1712225758,6,,Aggregated,4.700000,0.000000,310,380,440,480,570,640,790,910,930,930,930,170,10,300.0,330.09646557928886,39.84523704275489,926.7391471657902,26.647058823529413
1712225759,6,,Aggregated,4.900000,0.000000,310,380,440,480,560,640,790,910,930,930,930,171,10,310.0,330.87147655760685,39.84523704275489,926.7391471657902,26.619883040935672
1712225760,6,,Aggregated,4.700000,0.000000,310,380,440,480,580,670,820,910,930,930,930,177,12,310.0,333.0372724653153,39.84523704275489,926.7391471657902,27.35593220338983
1712225761,6,,Aggregated,4.400000,0.000000,300,380,440,480,580,670,900,930,1000,1000,1000,183,12,300.0,332.8179082148734,39.84523704275489,996.7196809593588,27.18032786885246
1712225762,6,,Aggregated,4.200000,0.200000,300,380,440,480,580,670,900,930,1000,1000,1000,188,12,300.0,328.87097643663554,39.84523704275489,996.7196809593588,27.04255319148936
1712225763,6,,Aggregated,4.400000,0.200000,300,370,430,470,570,670,900,930,1000,1000,1000,192,12,300.0,327.4078474993682,39.84523704275489,996.7196809593588,26.9375
1712225764,6,,Aggregated,4.300000,0.200000,300,380,430,460,570,670,900,930,1000,1000,1000,197,12,300.0,326.8100430699642,39.84523704275489,996.7196809593588,26.81218274111675
1712225765,6,,Aggregated,4.400000,0.200000,300,370,430,460,560,650,820,910,1000,1000,1000,202,13,300.0,324.44144011761,32.12744207121432,996.7196809593588,27.084158415841586
1712225766,6,,Aggregated,4.200000,0.200000,300,370,430,450,560,650,820,910,1000,1000,1000,208,13,290.0,320.20705512415867,29.884546995162964,996.7196809593588,26.9375
1712225767,6,,Aggregated,4.300000,0.300000,300,370,430,450,560,650,820,910,1000,1000,1000,211,13,300.0,320.5201205393626,29.884546995162964,996.7196809593588,26.86729857819905
1712225768,6,,Aggregated,4.300000,0.300000,300,370,420,450,560,650,820,910,1000,1000,1000,215,13,300.0,319.73563042620935,29.884546995162964,996.7196809593588,26.77674418604651
1712225769,6,,Aggregated,4.300000,0.300000,300,370,430,460,570,660,820,910,1000,1000,1000,220,13,290.0,320.2382732034576,29.884546995162964,996.7196809593588,26.668181818181818
1712225770,6,,Aggregated,4.400000,0.300000,300,370,430,460,560,650,820,910,1000,1000,1000,222,13,300.0,320.9980605935745,29.884546995162964,996.7196809593588,26.626126126126128
1712225771,6,,Aggregated,4.900000,0.300000,300,370,420,460,570,650,820,910,1000,1000,1000,230,16,300.0,320.6865854541083,29.884546995162964,996.7196809593588,27.495652173913044
1712225772,6,,Aggregated,4.600000,0.100000,300,370,420,450,560,650,820,910,1000,1000,1000,236,16,290.0,317.7524189804128,29.884546995162964,996.7196809593588,27.35593220338983
1712225773,6,,Aggregated,4.600000,0.100000,300,370,420,450,560,650,820,910,1000,1000,1000,238,16,290.0,318.3562945018859,29.884546995162964,996.7196809593588,27.310924369747898
1712225774,6,,Aggregated,5.000000,0.400000,300,370,420,450,560,640,820,910,1000,1000,1000,247,16,300.0,319.08608295555086,29.884546995162964,996.7196809593588,27.11740890688259
1712225775,6,,Aggregated,4.700000,0.400000,290,370,420,450,560,640,790,910,1000,1000,1000,251,16,290.0,318.70951297214305,29.884546995162964,996.7196809593588,27.03585657370518
1712225776,6,,Aggregated,5.000000,0.400000,290,370,420,450,560,640,790,910,1000,1000,1000,253,17,290.0,318.51722770223296,29.884546995162964,996.7196809593588,27.308300395256918
1712225777,6,,Aggregated,4.900000,0.300000,290,370,420,450,560,640,790,910,1000,1000,1000,261,17,290.0,318.42400907035704,29.884546995162964,996.7196809593588,27.1455938697318
1712225778,6,,Aggregated,4.600000,0.300000,290,370,420,450,560,640,820,920,1000,1000,1000,268,17,290.0,319.5164687688282,29.884546995162964,996.7196809593588,27.011194029850746
1712225779,6,,Aggregated,5.100000,0.400000,290,370,420,450,560,640,820,920,1000,1000,1000,273,17,290.0,318.0301364403791,29.884546995162964,996.7196809593588,26.91941391941392
