Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1712225299,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712225300,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712225301,2,,Aggregated,0.000000,0.000000,240,240,920,920,920,920,920,920,920,920,920,3,0,240.0,442.73808839110035,171.8979380093515,918.5581831261516,22.0
1712225302,3,,Aggregated,0.000000,0.000000,240,240,250,250,920,920,920,920,920,920,920,6,0,170.0,314.8126063557963,139.23152117058635,918.5581831261516,22.0
1712225303,4,,Aggregated,0.000000,0.000000,240,250,430,430,920,920,920,920,920,920,920,7,0,240.0,331.2870841473341,139.23152117058635,918.5581831261516,22.0
1712225304,4,,Aggregated,1.500000,0.000000,240,250,410,430,920,920,920,920,920,920,920,10,0,170.0,302.1087718894705,128.48697695881128,918.5581831261516,22.0
1712225305,4,,Aggregated,2.000000,0.000000,190,250,370,410,430,920,920,920,920,920,920,13,0,190.0,290.366896141607,128.48697695881128,918.5581831261516,22.0
1712225306,4,,Aggregated,1.750000,0.000000,240,370,410,410,430,920,920,920,920,920,920,14,0,190.0,298.9944338499169,128.48697695881128,918.5581831261516,22.0
1712225307,4,,Aggregated,2.000000,0.000000,190,250,410,410,650,920,920,920,920,920,920,19,0,190.0,286.5341593584928,106.66275396943092,918.5581831261516,22.0
1712225308,4,,Aggregated,2.166667,0.000000,210,360,380,410,430,650,920,920,920,920,920,22,0,190.0,283.82386521182275,60.89754798449576,918.5581831261516,22.0
1712225309,4,,Aggregated,2.000000,0.000000,210,360,380,410,430,650,920,920,920,920,920,25,0,210.0,284.3794800993055,60.89754798449576,918.5581831261516,22.0
1712225310,4,,Aggregated,2.375000,0.000000,240,380,410,430,570,650,920,920,920,920,920,29,0,240.0,304.1790659170084,60.89754798449576,918.5581831261516,22.0
1712225311,4,,Aggregated,2.444444,0.000000,250,380,430,430,570,790,920,920,920,920,920,31,0,250.0,319.89759185741985,60.89754798449576,918.5581831261516,22.0
1712225312,4,,Aggregated,2.500000,0.000000,310,410,430,460,650,790,920,920,920,920,920,33,0,310.0,336.8087081647845,60.89754798449576,918.5581831261516,22.0
1712225313,4,,Aggregated,2.900000,0.000000,290,380,430,430,650,790,920,920,920,920,920,36,1,250.0,327.10322700828937,60.89754798449576,918.5581831261516,24.194444444444443
1712225314,4,,Aggregated,2.800000,0.000000,250,370,430,430,650,790,920,920,920,920,920,40,1,240.0,313.4232241893187,60.89754798449576,918.5581831261516,23.975
1712225315,4,,Aggregated,2.700000,0.000000,250,360,410,430,570,760,920,920,920,920,920,43,1,250.0,311.864290879173,60.89754798449576,918.5581831261516,23.837209302325583
1712225316,4,,Aggregated,2.900000,0.100000,260,360,410,430,570,760,920,920,920,920,920,46,1,250.0,310.677813436917,60.89754798449576,918.5581831261516,23.717391304347824
1712225317,4,,Aggregated,3.000000,0.100000,280,360,420,430,570,760,920,920,920,920,920,48,1,260.0,313.67785804225906,60.89754798449576,918.5581831261516,23.645833333333332
1712225318,4,,Aggregated,3.000000,0.100000,280,370,420,430,620,760,920,920,920,920,920,49,1,280.0,319.8363451828838,60.89754798449576,918.5581831261516,23.612244897959183
1712225319,4,,Aggregated,3.200000,0.100000,290,380,430,430,620,760,790,920,920,920,920,52,2,280.0,323.53672488198544,60.89754798449576,918.5581831261516,25.03846153846154
