Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,435,21,340.0,374.87252613732954,46.39962618239224,2437.993277097121,25.813793103448276,1.4568861200353536,0.07033243338101708,340,420,480,530,640,770,900,1000,2400,2400,2400
,Aggregated,435,21,340.0,374.87252613732954,46.39962618239224,2437.993277097121,25.813793103448276,1.4568861200353536,0.07033243338101708,340,420,480,530,640,770,900,1000,2400,2400,2400
