time,SpringTestApp_3Tier_-_RPS
2024-04-04 12:35:00-02:00,8.315126599047177
2024-04-04 12:36:00-02:00,8.315126599047177
2024-04-04 12:37:00-02:00,6.785329747739625
2024-04-04 12:38:00-02:00,8.965286906739461
2024-04-04 12:39:00-02:00,8.976611479260793
2024-04-04 12:40:00-02:00,9.196810117880636
2024-04-04 12:41:00-02:00,7.984472557739729
2024-04-04 12:42:00-02:00,8.957132463879981
