time,SpringTestApp_3Tier_-_Response_Time
2024-04-04 12:28:00-02:00,236.2350360354097
2024-04-04 12:29:00-02:00,236.2350360354097
2024-04-04 12:30:00-02:00,245.70781244464757
2024-04-04 12:31:00-02:00,208.72349279315637
2024-04-04 12:32:00-02:00,240.92719330109813
2024-04-04 12:33:00-02:00,236.18053169725988
2024-04-04 12:34:00-02:00,231.45968939844715
2024-04-04 12:35:00-02:00,220.85016646789904
