time,SpringTestApp_3Tier_-_Response_Time
2024-04-05 11:45:00-02:00,40.0
2024-04-05 11:46:00-02:00,40.0
2024-04-05 11:47:00-02:00,40.0
2024-04-05 11:48:00-02:00,40.0
2024-04-05 11:49:00-02:00,40.0
2024-04-05 11:50:00-02:00,133.2598556297009
2024-04-05 11:51:00-02:00,115.72091261667728
2024-04-05 11:52:00-02:00,142.90208242440863
2024-04-05 11:53:00-02:00,113.1922576771686
2024-04-05 11:54:00-02:00,135.22775289578888
2024-04-05 11:55:00-02:00,174.49944444444444
