time,SpringTestApp_3Tier_-_CPU_Usage
2024-04-04 12:07:00-02:00,0.0769665627350349
2024-04-04 12:08:00-02:00,0.0228614510422138
2024-04-04 12:09:00-02:00,0.1531050681166599
2024-04-04 12:10:00-02:00,0.2924979099087683
2024-04-04 12:11:00-02:00,0.2982962342239801
2024-04-04 12:12:00-02:00,0.2987490515869657
2024-04-04 12:13:00-02:00,0.2512843229193853
2024-04-04 12:14:00-02:00,0.1702984294649013
2024-04-04 12:15:00-02:00,0.034938545366153
