Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1712226979,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712226980,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712226981,2,,Aggregated,0.000000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,2,0,441.08538096770644,752.2049244726077,441.08538096770644,1063.324467977509,22.0
1712226982,3,,Aggregated,0.000000,0.000000,740,740,1100,1100,1100,1100,1100,1100,1100,1100,1100,4,0,440.0,593.5633589397185,133.6279099341482,1063.324467977509,22.0
1712226983,4,,Aggregated,0.000000,0.000000,440,440,740,740,1100,1100,1100,1100,1100,1100,1100,6,0,380.0,488.4672009696563,133.6279099341482,1063.324467977509,22.0
1712226984,5,,Aggregated,0.666667,0.000000,380,440,550,740,1100,1100,1100,1100,1100,1100,1100,10,0,240.0,410.44114467222244,133.6279099341482,1063.324467977509,22.0
1712226985,6,,Aggregated,1.000000,0.000000,210,380,440,550,740,1100,1100,1100,1100,1100,1100,15,0,210.0,349.3807083150993,133.6279099341482,1063.324467977509,22.0
1712226986,7,,Aggregated,1.400000,0.000000,240,440,480,520,740,1100,1100,1100,1100,1100,1100,17,1,240.0,367.3930192256675,133.6279099341482,1063.324467977509,26.647058823529413
1712226987,8,,Aggregated,1.666667,0.000000,400,480,520,550,700,740,1100,1100,1100,1100,1100,22,2,380.0,390.37379682783717,133.6279099341482,1063.324467977509,29.181818181818183
1712226988,9,,Aggregated,2.142857,0.000000,360,440,510,520,700,740,1100,1100,1100,1100,1100,27,2,360.0,371.8635304572268,131.9893989712,1063.324467977509,27.85185185185185
1712226989,10,,Aggregated,2.375000,0.250000,350,410,450,510,550,740,1100,1100,1100,1100,1100,33,2,350.0,347.08052752962845,123.24014911428094,1063.324467977509,26.78787878787879
1712226990,11,,Aggregated,2.444444,0.222222,380,440,480,510,550,700,1100,1100,1100,1100,1100,43,2,380.0,363.008251543655,123.24014911428094,1063.324467977509,25.674418604651162
1712226991,12,,Aggregated,2.700000,0.200000,380,420,480,520,600,740,790,1100,1100,1100,1100,53,2,380.0,361.15738827260736,56.67431000620127,1063.324467977509,24.9811320754717
