time,SpringTestApp_3Tier_-_Cores_per_replica
2024-04-04 12:21:00-02:00,2
2024-04-04 12:22:00-02:00,2
2024-04-04 12:23:00-02:00,2
2024-04-04 12:24:00-02:00,2
2024-04-04 12:25:00-02:00,2
2024-04-04 12:26:00-02:00,2
2024-04-04 12:27:00-02:00,2
2024-04-04 12:28:00-02:00,2
2024-04-04 12:29:00-02:00,2
