Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1712311387,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712311388,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712311389,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712311390,3,,Aggregated,0.000000,0.000000,780,780,780,780,780,780,780,780,780,780,780,2,1,461.34215500205755,620.0903470162302,461.34215500205755,778.8385390304029,61.5
1712311391,4,,Aggregated,0.000000,0.000000,340,460,460,780,780,780,780,780,780,780,780,5,1,340.0,390.82113904878497,174.91659312509,778.8385390304029,37.8
1712311392,5,,Aggregated,0.000000,0.000000,390,390,460,460,780,780,780,780,780,780,780,6,1,340.0,390.67293171926093,174.91659312509,778.8385390304029,35.166666666666664
1712311393,6,,Aggregated,0.666667,0.333333,340,390,460,460,780,780,780,780,780,780,780,8,1,200.0,321.7610369028989,104.83551397919655,778.8385390304029,31.875
1712311394,7,,Aggregated,1.200000,0.200000,340,350,390,460,510,780,780,780,780,780,780,15,1,340.0,309.3734057620168,104.83551397919655,778.8385390304029,27.266666666666666
1712311395,8,,Aggregated,1.333333,0.166667,320,350,390,390,460,510,780,780,780,780,780,21,2,320.0,315.0293528257559,104.83551397919655,778.8385390304029,29.523809523809526
1712311396,9,,Aggregated,1.857143,0.142857,290,380,390,460,740,740,780,780,780,780,780,29,4,290.0,331.0935102916997,104.83551397919655,778.8385390304029,32.89655172413793
1712311397,10,,Aggregated,2.375000,0.125000,290,340,390,420,510,740,780,780,780,780,780,39,4,290.0,316.1502824260447,104.83551397919655,778.8385390304029,30.102564102564102
1712311398,11,,Aggregated,2.375000,0.125000,290,340,390,460,520,740,780,780,780,780,780,46,4,290.0,320.7850214802539,100.1065750606358,778.8385390304029,28.869565217391305
1712311399,12,,Aggregated,3.400000,0.400000,290,340,420,440,520,740,750,780,780,780,780,56,4,280.0,314.2542837262486,40.348622016608715,778.8385390304029,27.642857142857142
1712311400,13,,Aggregated,4.600000,0.400000,290,350,420,440,510,740,750,780,780,780,780,66,4,290.0,319.0678468037566,40.348622016608715,778.8385390304029,26.78787878787879
1712311401,14,,Aggregated,5.400000,0.400000,290,350,430,470,540,740,780,820,820,820,820,74,7,290.0,325.6423033528483,40.348622016608715,818.2388429995626,29.472972972972972
1712311402,15,,Aggregated,5.900000,0.300000,290,350,430,460,520,740,780,820,820,820,820,83,7,290.0,323.9397275603814,40.348622016608715,818.2388429995626,28.662650602409638
1712311403,16,,Aggregated,6.700000,0.600000,290,390,440,490,570,740,760,780,820,820,820,101,7,290.0,333.8340351445656,40.348622016608715,818.2388429995626,27.475247524752476
1712311404,17,,Aggregated,7.500000,0.600000,290,380,430,490,570,740,760,780,820,820,820,110,7,280.0,324.93040133902633,40.348622016608715,818.2388429995626,27.027272727272727
1712311405,18,,Aggregated,8.900000,0.600000,290,390,440,490,620,760,820,850,1100,1100,1100,126,7,280.0,342.65868621323966,40.348622016608715,1137.4091131146997,26.38888888888889
1712311406,19,,Aggregated,9.600000,0.600000,290,410,470,500,620,760,820,850,1100,1100,1100,140,8,290.0,352.83746451438805,40.348622016608715,1137.4091131146997,26.514285714285716
1712311407,20,,Aggregated,10.400000,0.600000,310,410,470,500,620,760,840,1100,1100,1100,1100,154,10,300.0,356.2452240723076,40.348622016608715,1137.4091131146997,27.12987012987013
1712311408,21,,Aggregated,11.000000,0.300000,310,410,470,500,690,770,850,1100,1100,1100,1100,170,10,310.0,361.9483492912396,40.348622016608715,1146.882904926315,26.647058823529413
1712311409,22,,Aggregated,11.500000,0.600000,320,410,470,500,690,770,860,1100,1100,1100,1100,184,10,320.0,366.584622418842,40.348622016608715,1146.882904926315,26.293478260869566
1712311410,22,,Aggregated,11.900000,0.600000,340,430,490,530,740,840,1100,1100,1300,1300,1300,198,10,340.0,385.5325670423682,40.348622016608715,1311.699935933575,25.98989898989899
1712311411,22,,Aggregated,12.900000,0.600000,340,430,500,540,750,840,960,1100,1300,1300,1300,212,10,340.0,388.1117470489973,40.348622016608715,1311.699935933575,25.72641509433962
1712311412,22,,Aggregated,13.100000,0.600000,350,440,500,540,740,840,960,1100,1300,1300,1300,227,15,350.0,391.6515059869671,40.348622016608715,1311.699935933575,27.220264317180618
1712311413,22,,Aggregated,13.700000,0.300000,350,440,500,540,740,840,960,1100,1300,1300,1300,239,15,350.0,389.8411297909604,40.348622016608715,1311.699935933575,26.9581589958159
1712311414,22,,Aggregated,14.200000,0.800000,360,440,510,570,740,840,960,1100,1300,1300,1300,252,15,350.0,394.38657243348035,40.348622016608715,1311.699935933575,26.702380952380953
1712311415,22,,Aggregated,13.900000,0.800000,360,460,510,570,740,840,960,1100,1300,1300,1300,268,15,360.0,398.08674270561687,40.348622016608715,1311.699935933575,26.421641791044777
1712311416,22,,Aggregated,14.200000,0.800000,380,470,540,600,760,860,1100,1300,1500,1500,1500,278,15,380.0,415.69602413592094,40.348622016608715,1507.4997618794441,26.262589928057555
1712311417,22,,Aggregated,14.000000,0.800000,380,490,560,620,770,870,1100,1300,1500,1500,1500,294,20,380.0,424.80444202681076,40.348622016608715,1507.4997618794441,27.374149659863946
1712311418,22,,Aggregated,13.800000,0.800000,390,490,570,620,770,870,1100,1200,1500,1500,1500,305,20,390.0,428.9637856284676,40.348622016608715,1507.4997618794441,27.18032786885246
1712311419,22,,Aggregated,14.100000,0.800000,380,490,560,620,770,890,1100,1200,1500,1500,1500,319,20,380.0,425.26634789121607,40.348622016608715,1507.4997618794441,26.952978056426332
1712311420,22,,Aggregated,13.600000,1.000000,380,490,570,620,770,890,1100,1200,1500,1500,1500,338,20,380.0,426.21245976267437,30.22977104410529,1507.4997618794441,26.674556213017752
1712311421,22,,Aggregated,13.200000,1.000000,380,490,560,620,780,920,1100,1300,1500,1500,1500,349,20,380.0,428.96900902753083,30.22977104410529,1507.4997618794441,26.527220630372494
1712311422,22,,Aggregated,14.300000,1.000000,390,490,570,630,780,920,1100,1300,1500,1500,1500,362,20,390.0,432.78804770863786,30.22977104410529,1507.4997618794441,26.364640883977902
