time,SpringTestApp_3Tier_-_RPS
2024-04-04 12:07:00-02:00,1.4102284755116825
2024-04-04 12:08:00-02:00,1.4102284755116825
2024-04-04 12:09:00-02:00,2.2148217572264306
2024-04-04 12:10:00-02:00,3.1528496457757247
2024-04-04 12:11:00-02:00,2.868913020383824
2024-04-04 12:12:00-02:00,3.005893120250954
2024-04-04 12:13:00-02:00,3.044799663732329
2024-04-04 12:14:00-02:00,3.8729202366765247
