Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2928,178,330.0,378.2726094745993,11.75278378650546,1945.2556441538036,26.8025956284153,9.779945671432102,0.5945458775665691,330,420,500,540,680,820,1000,1200,1400,1900,1900
,Aggregated,2928,178,330.0,378.2726094745993,11.75278378650546,1945.2556441538036,26.8025956284153,9.779945671432102,0.5945458775665691,330,420,500,540,680,820,1000,1200,1400,1900,1900
