time,SpringTestApp_3Tier_-_Response_Time
2024-04-04 12:07:00-02:00,395.3407407407408
2024-04-04 12:08:00-02:00,395.3407407407408
2024-04-04 12:09:00-02:00,345.3580564108234
2024-04-04 12:10:00-02:00,325.8716315676068
2024-04-04 12:11:00-02:00,333.1120849340171
2024-04-04 12:12:00-02:00,345.0309678041257
2024-04-04 12:13:00-02:00,315.73566302118934
2024-04-04 12:14:00-02:00,331.10384894698626
