Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1712227820,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712227821,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712227822,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712227823,3,,Aggregated,0.000000,0.000000,580,580,580,580,580,580,580,580,580,580,580,2,0,293.5460861772299,436.7811866104603,293.5460861772299,580.0162870436907,22.0
1712227824,4,,Aggregated,0.000000,0.000000,580,580,900,900,900,900,900,900,900,900,900,3,0,580.0,592.2380970635762,293.5460861772299,903.151917969808,22.0
1712227825,5,,Aggregated,0.666667,0.000000,380,580,900,900,930,930,930,930,930,930,930,7,1,380.0,501.00663590377997,203.5234230570495,930.9509890154004,33.285714285714285
1712227826,6,,Aggregated,0.500000,0.000000,380,580,720,900,930,930,930,930,930,930,930,9,1,380.0,503.0022012328522,203.5234230570495,930.9509890154004,30.77777777777778
1712227827,7,,Aggregated,1.200000,0.200000,300,380,580,720,900,930,930,930,930,930,930,15,1,300.0,404.02895241665345,103.97673398256302,930.9509890154004,27.266666666666666
1712227828,8,,Aggregated,1.333333,0.166667,280,330,380,530,720,900,930,930,930,930,930,23,1,280.0,337.61627323237127,54.1507110465318,930.9509890154004,25.434782608695652
1712227829,9,,Aggregated,1.428571,0.142857,280,330,530,580,840,900,930,930,930,930,930,27,1,280.0,358.0222858667926,54.1507110465318,930.9509890154004,24.925925925925927
1712227830,10,,Aggregated,2.750000,0.125000,290,350,410,440,720,900,930,930,930,930,930,39,2,290.0,338.5324894080464,54.1507110465318,930.9509890154004,26.05128205128205
1712227831,11,,Aggregated,2.777778,0.111111,290,360,410,440,660,840,930,930,930,930,930,47,2,290.0,338.07112989412184,54.1507110465318,930.9509890154004,25.361702127659573
1712227832,12,,Aggregated,3.200000,0.200000,290,350,380,420,580,840,900,930,930,930,930,55,2,290.0,319.5068365851925,34.15981400758028,930.9509890154004,24.87272727272727
