time,SpringTestApp_3Tier_-_Response_Time
2024-04-04 12:49:00-02:00,399.0787581699346
2024-04-04 12:50:00-02:00,399.0787581699346
2024-04-04 12:51:00-02:00,375.79951511861793
2024-04-04 12:52:00-02:00,398.1144470174466
2024-04-04 12:53:00-02:00,395.1386196150153
2024-04-04 12:54:00-02:00,403.3899666789859
2024-04-04 12:55:00-02:00,398.3967523398532
2024-04-04 12:56:00-02:00,407.7199731128587
