Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1712224878,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712224879,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1712224880,2,,Aggregated,0.000000,0.000000,810,810,810,810,810,810,810,810,810,810,810,2,0,73,438.8823660556227,72.52139807678759,805.2433340344578,22.0
1712224881,2,,Aggregated,0.000000,0.000000,640,640,810,810,810,810,810,810,810,810,810,3,0,640.0,507.4698493505518,72.52139807678759,805.2433340344578,22.0
1712224882,2,,Aggregated,0.000000,0.000000,640,640,810,810,810,810,810,810,810,810,810,4,0,390.0,478.4744995413348,72.52139807678759,805.2433340344578,22.0
1712224883,2,,Aggregated,0.000000,0.000000,640,640,640,810,810,810,810,810,810,810,810,5,0,640.0,511.018655821681,72.52139807678759,805.2433340344578,22.0
1712224884,2,,Aggregated,1.000000,0.000000,590,640,640,640,810,810,810,810,810,810,810,7,0,590.0,478.5244524412389,72.52139807678759,805.2433340344578,22.0
1712224885,2,,Aggregated,1.000000,0.000000,590,640,640,640,810,810,810,810,810,810,810,8,0,510.0,481.97832878213376,72.52139807678759,805.2433340344578,22.0
1712224886,2,,Aggregated,0.833333,0.000000,550,590,640,640,810,810,810,810,810,810,810,10,0,510.0,464.4271266181022,72.52139807678759,805.2433340344578,22.0
1712224887,2,,Aggregated,1.000000,0.000000,480,550,590,640,640,810,810,810,810,810,810,13,0,480.0,447.84893661450883,72.52139807678759,805.2433340344578,22.0
1712224888,2,,Aggregated,1.125000,0.000000,400,510,590,640,640,810,810,810,810,810,810,15,0,400.0,403.817918136095,72.52139807678759,805.2433340344578,22.0
1712224889,2,,Aggregated,1.222222,0.000000,400,510,590,590,640,810,810,810,810,810,810,16,0,390.0,382.78065163467545,67.2216541133821,805.2433340344578,22.0
1712224890,2,,Aggregated,1.222222,0.000000,400,510,590,590,640,810,810,810,810,810,810,16,0,390.0,382.78065163467545,67.2216541133821,805.2433340344578,22.0
1712224891,2,,Aggregated,1.222222,0.000000,400,510,590,590,640,810,810,810,810,810,810,16,0,390.0,382.78065163467545,67.2216541133821,805.2433340344578,22.0
1712224892,2,,Aggregated,1.600000,0.000000,480,550,590,640,810,1000,1000,1000,1000,1000,1000,18,1,400.0,429.7599774500769,67.2216541133821,1031.7788149695843,26.38888888888889
1712224893,2,,Aggregated,1.400000,0.000000,400,550,590,640,810,1000,1000,1000,1000,1000,1000,20,1,390.0,408.1984702148475,67.2216541133821,1031.7788149695843,25.95
1712224894,2,,Aggregated,1.200000,0.000000,400,510,580,590,640,810,1000,1000,1000,1000,1000,21,1,400.0,412.1024352054866,67.2216541133821,1031.7788149695843,25.761904761904763
1712224895,2,,Aggregated,1.300000,0.100000,430,510,580,590,640,810,1000,1000,1000,1000,1000,22,1,400.0,412.8666406984187,67.2216541133821,1031.7788149695843,25.59090909090909
1712224896,2,,Aggregated,1.500000,0.100000,400,510,580,590,640,810,1000,1000,1000,1000,1000,23,1,400.0,399.7780999229492,67.2216541133821,1031.7788149695843,25.434782608695652
1712224897,2,,Aggregated,1.400000,0.100000,420,490,550,590,640,810,1000,1000,1000,1000,1000,25,1,420.0,402.36230972222984,67.2216541133821,1031.7788149695843,25.16
1712224898,2,,Aggregated,1.300000,0.100000,400,480,550,580,640,810,1000,1000,1000,1000,1000,27,1,400.0,397.224432564582,67.2216541133821,1031.7788149695843,24.925925925925927
1712224899,2,,Aggregated,1.300000,0.100000,400,480,510,580,640,810,1000,1000,1000,1000,1000,29,1,400.0,393.0599458740446,67.2216541133821,1031.7788149695843,24.724137931034484
1712224900,2,,Aggregated,1.200000,0.100000,400,480,550,580,640,810,1000,1000,1000,1000,1000,31,1,400.0,397.7884553342817,67.2216541133821,1031.7788149695843,24.548387096774192
1712224901,2,,Aggregated,1.300000,0.100000,390,450,510,580,640,810,1000,1000,1000,1000,1000,34,1,360.0,373.3770146020962,67.2216541133821,1031.7788149695843,24.323529411764707
1712224902,2,,Aggregated,1.300000,0.100000,390,450,510,580,640,810,1000,1000,1000,1000,1000,34,1,360.0,373.3770146020962,67.2216541133821,1031.7788149695843,24.323529411764707
1712224903,2,,Aggregated,1.600000,0.100000,390,480,530,560,640,810,1000,1000,1000,1000,1000,37,2,390.0,375.87880258247054,67.2216541133821,1031.7788149695843,26.27027027027027
1712224904,2,,Aggregated,1.800000,0.100000,360,450,530,560,640,810,1000,1000,1000,1000,1000,39,2,360.0,366.3823565241332,67.2216541133821,1031.7788149695843,26.05128205128205
1712224905,2,,Aggregated,1.600000,0.000000,360,450,510,550,640,640,1000,1000,1000,1000,1000,41,2,360.0,363.432173815942,67.2216541133821,1031.7788149695843,25.853658536585368
1712224906,2,,Aggregated,1.600000,0.000000,360,440,510,550,640,640,1000,1000,1000,1000,1000,42,2,350.0,363.14324231907017,67.2216541133821,1031.7788149695843,25.761904761904763
